location,quran_word_id,word_text_uthmani,word_text_uthmani_simple,segment_id,segment_location,segment_number,segment_kind,segment_pos,segment_form_buckwalter,segment_form_arabic_normalized,segment_lemma_buckwalter,segment_lemma_id,segment_lemma_text,segment_root_buckwalter,segment_root_id,segment_root_text,current_word_head_stem_id,current_word_head_stem_text,primary_stem_segment_id,primary_stem_segment_number,primary_stem_pos,primary_stem_form_arabic_normalized,primary_stem_lemma_id,primary_stem_lemma_text,primary_stem_root_id,primary_stem_root_text,mechanical_candidate_stem_id,mechanical_candidate_stem_text,mechanical_candidate_match_method,mechanical_candidate_is_same_as_head_stem,mechanical_candidate_is_existing_stem,candidate_status,risk_flags,review_decision,reviewed_stem_id,reviewed_stem_text,review_notes,stem_segments_summary
16:100:1,37584,إِنَّمَا,انما,13543,16:100:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,13542,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:101:11,37604,إِنَّمَآ,انما,13562,16:101:11:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,13561,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
16:103:5,37630,إِنَّمَا,انما,13625,16:103:5:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,13624,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:105:1,37656,إِنَّمَا,انما,13649,16:105:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,13648,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:114:2,37798,مِمَّا,مما,13886,16:114:2:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,13885,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
16:115:1,37811,إِنَّمَا,انما,13898,16:115:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,13897,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:124:1,37942,إِنَّمَا,انما,14121,16:124:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,14120,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
16:124:14,37955,فِيمَا,فيما,14130,16:124:14:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,653,فِي,14129,1,P,فِي,6,فِى,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=P;form=فِي;lemma=6/فِى;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
16:127:13,38008,مِّمَّا,مما,14218,16:127:13:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,14217,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
17:2:8,38049,أَلَّا,الا,17345,17:2:8:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,17344,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
17:15:3,38229,فَإِنَّمَا,فانما,16984,17:15:3:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,16983,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
17:15:8,38234,فَإِنَّمَا,فانما,16994,17:15:8:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,16993,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
17:23:3,38347,أَلَّا,الا,17200,17:23:3:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,17199,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
17:39:2,38574,مِمَّآ,مما,17547,17:39:2:2,2,STEM,REL,m~aA^,مَّآ,maA,4,مَا,,,,816,مِ,17546,1,P,مِ,130,مِن,,,1154,مَّآ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّآ;lemma=4/مَا;root=-/-}
17:43:3,38631,عَمَّا,عما,17634,17:43:3:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,17633,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
17:51:3,38739,مِّمَّا,مما,17843,17:51:3:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,17842,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
17:70:15,39079,مِّمَّنْ,ممن,18396,17:70:15:2,2,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,1305,مِّ,18395,1,P,مِّ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
17:97:24,39469,كُلَّمَا,كلما,19048,17:97:24:2,2,STEM,SUB,maA,مَا,maA,4,مَا,,,,2377,كُلَّ,19047,1,T,كُلَّ,2363,كُلَّمَا,229,ك   ل   ل,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=T;form=كُلَّ;lemma=2363/كُلَّمَا;root=229/ك   ل   ل} P2{n=2;pos=SUB;form=مَا;lemma=4/مَا;root=-/-}
18:15:14,39865,مِمَّنِ,ممن,19470,18:15:14:2,2,STEM,REL,m~ani,مَّنِ,man,130,مِن,,,,816,مِ,19469,1,P,مِ,130,مِن,,,5552,مَّنِ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنِ;lemma=130/مِن;root=-/-}
18:48:13,40488,أَلَّن,الن,20482,18:48:13:2,2,STEM,NEG,l~an,لَّن,lan,2306,لَن,,,,1184,أَ,20481,1,SUB,أَ,462,أَن,,,6554,لَّن,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّن;lemma=2306/لَن;root=-/-}
18:49:6,40498,مِمَّا,مما,20538,18:49:6:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,20537,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
18:57:3,40643,مِمَّن,ممن,20796,18:57:3:2,2,STEM,REL,m~an,مَّن,man,130,مِن,,,,816,مِ,20795,1,P,مِ,130,مِن,,,1220,مَّن,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّن;lemma=130/مِن;root=-/-}
18:66:9,40792,مِمَّا,مما,21024,18:66:9:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,21023,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
18:110:2,41352,إِنَّمَآ,انما,19362,18:110:2:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,19361,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
18:110:8,41358,أَنَّمَآ,انما,19379,18:110:8:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,251,أَنَّ,19378,1,ACC,أَنَّ,250,أَنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
19:10:8,41478,أَلَّا,الا,21742,19:10:8:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,21741,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
19:19:2,41562,إِنَّمَآ,انما,21856,19:19:2:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,21855,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
19:24:4,41622,أَلَّا,الا,21948,19:24:4:2,2,STEM,PRO,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,21947,1,INT,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=INT;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=PRO;form=لَّا;lemma=77/لَا;root=-/-}
19:35:12,41751,فَإِنَّمَا,فانما,22136,19:35:12:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,22135,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
19:48:10,41906,أَلَّآ,الا,22373,19:48:10:2,2,STEM,NEG,l~aA^,لَّآ,laA,77,لَا,,,,1184,أَ,22372,1,SUB,أَ,462,أَن,,,1370,لَّآ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّآ;lemma=77/لَا;root=-/-}
19:58:11,42009,وَمِمَّنْ,وممن,22550,19:58:11:3,3,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,816,مِ,22549,2,P,مِ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
19:58:19,42017,وَمِمَّنْ,وممن,22563,19:58:19:3,3,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,816,مِ,22562,2,P,مِ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
19:84:4,42317,إِنَّمَا,انما,23072,19:84:4:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,23071,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
19:97:1,42409,فَإِنَّمَا,فانما,23219,19:97:1:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,23218,2,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
20:4:2,42449,مِّمَّنْ,ممن,24525,20:4:2:2,2,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,1305,مِّ,24524,1,P,مِّ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
20:69:8,43042,إِنَّمَا,انما,24859,20:69:8:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,12,إِنَّ,24858,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
20:72:15,43102,إِنَّمَا,انما,24956,20:72:15:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,24955,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
20:89:3,43322,أَلَّا,الا,25338,20:89:3:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,25337,1,ACC,أَ,250,أَنّ,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=ACC;form=أَ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
20:90:8,43340,إِنَّمَا,انما,25389,20:90:8:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,25388,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
20:93:1,43368,أَلَّا,الا,25417,20:93:1:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,25416,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
20:94:2,43374,يَبْنَؤُمَّ,يبنؤم,25441,20:94:2:3,3,STEM,N,&um~a,ؤُمَّ,>um~,150,أُمّ,Amm,149,ا   م   م,7608,ؤُمَّ,25440,2,N,بْنَ,2429,ابْن,1776,ب   ن   ي,7608,ؤُمَّ,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;artifact_stem_text,,,,,P1{n=2;pos=N;form=بْنَ;lemma=2429/ابْن;root=1776/ب   ن   ي} P2{n=3;pos=N;form=ؤُمَّ;lemma=150/أُمّ;root=149/ا   م   م}
20:98:1,43443,إِنَّمَآ,انما,25541,20:98:1:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,25540,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
20:118:3,43665,أَلَّا,الا,23641,20:118:3:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,23640,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
20:123:8,43722,فَإِمَّا,فاما,23752,20:123:8:3,3,STEM,SUP,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,23751,2,COND,إِ,541,إِن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=2;pos=COND;form=إِ;lemma=541/إِن;root=-/-} P2{n=3;pos=SUP;form=مَّا;lemma=4/مَا;root=-/-}
21:18:12,44095,مِمَّا,مما,25905,21:18:12:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,25904,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
21:22:12,44137,عَمَّا,عما,25982,21:22:12:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,25981,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
21:23:3,44142,عَمَّا,عما,26000,21:23:3:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,25999,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
21:45:2,44434,إِنَّمَآ,انما,26504,21:45:2:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,26503,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
21:108:2,45132,إِنَّمَا,انما,25707,21:108:2:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,12,إِنَّ,25706,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
21:108:5,45135,أَنَّمَآ,انما,25712,21:108:5:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,251,أَنَّ,25711,1,ACC,أَنَّ,250,أَنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
22:2:6,45201,عَمَّآ,عما,28165,22:2:6:2,2,STEM,REL,m~aA^,مَّآ,maA,4,مَا,,,,1154,مَّآ,28164,1,P,عَ,194,عَن,,,1154,مَّآ,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّآ;lemma=4/مَا;root=-/-}
22:31:9,45742,فَكَأَنَّمَا,فكانما,28241,22:31:9:3,3,STEM,PREV,maA,مَا,maA,4,مَا,,,,1072,كَأَنَّ,28240,2,ACC,كَأَنَّ,1071,كَأَنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=2;pos=ACC;form=كَأَنَّ;lemma=1071/كَأَنّ;root=-/-} P2{n=3;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
22:35:13,45811,وَمِمَّا,ومما,28315,22:35:13:3,3,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,28314,2,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
22:47:13,46021,مِّمَّا,مما,28671,22:47:13:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,28670,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
22:49:4,46039,إِنَّمَآ,انما,28713,22:49:4:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,28712,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
22:69:6,46346,فِيمَا,فيما,29286,22:69:6:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,653,فِي,29285,1,P,فِي,6,فِى,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=P;form=فِي;lemma=6/فِى;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
23:21:7,46710,مِّمَّا,مما,30141,23:21:7:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,30140,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
23:33:20,46893,مِمَّا,مما,30409,23:33:20:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,30408,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
23:33:24,46897,مِمَّا,مما,30417,23:33:24:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,30416,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
23:40:2,46954,عَمَّا,عما,30518,23:40:2:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,30517,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
23:55:2,47090,أَنَّمَا,انما,30747,23:55:2:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,251,أَنَّ,30746,1,ACC,أَنَّ,250,أَنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
23:91:23,47448,عَمَّا,عما,31322,23:91:23:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,31321,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
